versao;tipo;cnpj;passivoTotal;periodo;ativoTotal;ativoCirc;caixa;aplicacoesFin;disponivel;contasReceber;estoques;ativoLP;passivoCirc;passivoLP;dividaBruta;dividaLiq;patLiq;receitaBruta;cmv;lucroBruto;despesasOper;lucroOper;receitasDespesasFin;impostoRenda;lair;lucroLiq;dividendosPagos;jcp;total_shares;on_shares;pn_shares;ano;trimestre
1.0;1.0;33.042.730/0001-04;82638399000;2022.3T;82638399000;31118220000;14319373000;1477615000;15796988000;2733706000;10428521000;51520179000;21388059000;37459826000;58847885000;43050897000;23790514000;10897049000;-8358934000;2538115000;-1411195000;1126920000;-318494000;-570794000.0;808426000;237632000;0;0;1326093947;1326093947;0;2022;3
1.0;1.0;07.859.971/0001-30;17852091000;2022.3T;17852091000;3620492000;1564460000;0;1564460000;234180000;0;14231599000;975305000;9925856000;10901161000;9336701000;6950930000;463793000;-137843000;325950000;70849000;396799000;-85759000;-8586000.0;311040000;302454000;0;0;1033496721;590714069;442782652;2022;3
1.0;1.0;53.113.791/0001-22;10599389000;2022.3T;10599389000;6271629000;2541052000;0;2541052000;534554000;0;4327760000;3203815000;2681787000;5885602000;3344550000;4713787000;974791000;-295089000;679702000;-504628000;175074000;2809000;-35507000.0;177883000;155768000;0;0;617183181;617183181;0;2022;3
1.0;1.0;33.256.439/0001-39;34067166000;2022.3T;34067166000;17137824000;4626652000;1264043000;5890695000;4831439000;4333688000;16929342000;11195212000;11500595000;22695807000;16805112000;11371359000;39294732000;-37708655000;1586077000;-1034303000;551774000;-324741000;-46724000.0;227033000;82571000;0;0;1115204291;1115204291;0;2022;3
2.0;1.0;50.746.577/0001-15;113276052000;2022.3T;113276052000;28778582000;15487103000;0;15487103000;4150629000;1847260000;84497470000;23386545000;57455825000;80842370000;65355267000;32433682000;11507301000;-8698843000;2808458000;-1166684000;1641774000;-1354685000;153779000.0;287089000;440868000;0;0;1874070932;1874070932;0;2022;3
1.0;1.0;16.404.287/0001-55;128614364000;2022.3T;128614364000;36218741000;6958161000;10907907000;17866068000;8664852000;5942174000;92395623000;12903620000;87652543000;100556163000;82690095000;28058201000;14198749000;-6472670000;7726079000;-778701000;6947378000;-1527776000;28496000.0;5419602000;5448098000;0;0;1361263584;1361263584;0;2022;3
1.0;1.0;09.346.601/0001-25;48771393000;2022.3T;48771393000;18498360000;4267671000;12481081000;16748752000;452375000;0;30273033000;11384975000;16957021000;28341996000;11593244000;20429397000;2510567000;-252716000;2257851000;-842132000;1415719000;-50096000;-336327000.0;1365623000;1029296000;0;0;5819000000;5819000000;0;2022;3
2.0;1.0;07.689.002/0001-89;53700413000;2022.3T;53700413000;30177540000;7056152000;2068480000;9124632000;1444472000;14481866000;23522873000;17034164000;22009177000;39043341000;29918709000;14657072000;4872100000;-3942500000;929600000;-873040000;56560000;-300946000;24942000.0;-244386000;-219444000;0;0;740465044;740465044;0;2022;3
3.0;1.0;00.001.180/0001-26;266506129000;2022.3T;266506129000;43516712000;6760927000;12637380000;19398307000;5046692000;486742000;222989417000;24699356000;129961328000;154660684000;135262377000;111845445000;8033014000;-4490815000;3542199000;-1935963000;1606236000;-1818829000;212505000.0;-212593000;-88000;0;0;2196606250;1916517936;280088314;2022;3
1.0;1.0;61.079.117/0001-05;7909699000;2022.3T;7909699000;3141501000;240984000;0;240984000;878427000;1439905000;4768198000;1786141000;261476000;2047617000;1806633000;5862082000;1089926000;-573642000;516284000;-436122000;80162000;-5579000;-30340000.0;74583000;44916000;0;0;683062222;339510689;343551533;2022;3
1.0;1.0;84.429.695/0001-11;27697485000;2022.3T;27697485000;19548424000;3623255000;519672000;4142927000;5589806000;7963761000;8149061000;10789911000;2619652000;13409563000;9266636000;14287922000;7911192000;-5493544000;2417648000;-991701000;1425947000;18073000;-269816000.0;1444020000;1174204000;0;0;4197317998;4197317998;0;2022;3
1.0;1.0;08.807.432/0001-10;9934205000;2022.3T;9934205000;2871738000;894356000;689177000;1583533000;1049105000;0;7062467000;1388954000;5507113000;6896067000;5312534000;3038138000;1135487000;-478508000;656979000;-459414000;197565000;-193818000;12392000.0;3747000;16139000;0;0;309088851;309088851;0;2022;3
1.0;1.0;97.837.181/0001-47;15507462000;2022.3T;15507462000;5586608000;1928231000;0;1928231000;1566843000;1758904000;9920854000;3960457000;5639073000;9599530000;7671299000;5907932000;2161642000;-1422624000;739018000;-376621000;362397000;-150560000;-57689000.0;211837000;154148000;0;0;820566246;820566246;0;2022;3
2.0;1.0;00.864.214/0001-06;59675773000;2022.3T;59675773000;15465161000;438269000;5343543000;5781812000;4785989000;281520000;44210612000;12638237000;34097302000;46735539000;40953727000;12940234000;7042673000;-5024807000;2017866000;-364955000;1652911000;-950816000;-227350000.0;702095000;474745000;0;0;2039086540;800898864;1238187676;2022;3
2.0;1.0;03.220.438/0001-73;70907242000;2022.3T;70907242000;18243740000;2885828000;4916487000;7802315000;9078391000;260759000;52663502000;11823452000;40799987000;52623439000;44821124000;18283803000;6880277000;-4882854000;1997423000;-767465000;1229958000;-445078000;-200360000.0;784880000;584520000;0;0;1010539585;1010539585;0;2022;3
1.0;1.0;10.629.105/0001-68;19920152000;2022.3T;19920152000;11122283000;8362706000;928879000;9291585000;1079329000;338514000;8797869000;1422362000;9259869000;10682231000;1390646000;9237921000;1985786000;-612311000;1373475000;-95883000;1277592000;-31198000;-454080000.0;1246394000;792314000;0;0;887229147;887229147;0;2022;3
1.0;1.0;02.800.026/0001-40;26324302000;2022.3T;26324302000;4821777000;179221000;2006500000;2185721000;1628927000;436530000;21502525000;3882898000;9013494000;12896392000;10710671000;13427910000;1064295000;-434520000;629775000;-621378000;8397000;-234413000;-2631000.0;-226016000;-228647000;0;0;1876606210;1876606210;0;2022;3
1.0;1.0;33.611.500/0001-19;79772325000;2022.3T;79772325000;37557578000;6185651000;2404480000;8590131000;6664613000;18811541000;42214747000;16667208000;13726460000;30393668000;21803537000;49378657000;21149232000;-16411378000;4737854000;-275338000;4462516000;-530179000;-910091000.0;3932337000;3022246000;0;0;1757067050;600526442;1156540608;2022;3
2.0;1.0;02.558.157/0001-62;122372426000;2022.3T;122372426000;21094353000;6026138000;984000;6027122000;8638206000;770980000;101278073000;24787207000;28439787000;53226994000;47199872000;69145432000;12198995000;-7050181000;5148814000;-3422326000;1726488000;-37527000;-252494000.0;1688961000;1436467000;0;0;1676938271;1676938271;0;2022;3
1.0;1.0;60.840.055/0001-31;6784004000;2022.3T;6784004000;1830221000;8887000;766587000;775474000;885467000;85473000;4953783000;1326071000;3343893000;4669964000;3894490000;1931493000;1146634000;-811563000;335071000;-112129000;222942000;-99411000;-26852000.0;123531000;96679000;0;0;315654796;315654796;0;2022;3
1.0;1.0;08.312.229/0001-73;5519036000;2022.3T;5519036000;2380632000;39276000;847061000;886337000;295381000;1160099000;3138404000;434896000;534190000;969086000;82749000;4549950000;280646000;-170369000;110277000;-21496000;88781000;29685000;-9416000.0;118466000;109050000;0;0;220989103;220989103;0;2022;3
1.0;1.0;07.526.557/0001-00;142063954000;2022.3T;142063954000;41556965000;17712654000;1347216000;19059870000;5386513000;12495092000;100506989000;34979736000;15532747000;50512483000;31452613000;91551471000;20587642000;-10648073000;9939569000;-5884602000;4054967000;-1251064000;411103000.0;2803903000;3215006000;0;0;15753833284;15753833284;0;2022;3
1.0;1.0;33.000.167/0001-01;947574000000;2022.3T;947574000000;159327000000;23650000000;13038000000;36688000000;22026000000;52825000000;788247000000;135807000000;437662000000;573469000000;536781000000;374105000000;170076000000;-83240000000;86836000000;-12224000000;74612000000;-7973000000;-20403000000.0;66639000000;46236000000;0;0;13044496930;7442454142;5602042788;2022;3
1.0;1.0;67.620.377/0001-14;21332804000;2022.3T;21332804000;14474464000;5256118000;2710031000;7966149000;2615660000;1817224000;6858340000;8505978000;12149472000;20655450000;12689301000;677354000;8437666000;-6778821000;1658845000;-955288000;703557000;-523011000;-39062000.0;180546000;141484000;0;0;607283407;607283407;0;2022;3
1.0;1.0;92.690.783/0001-09;80267128000;2022.3T;80267128000;38044094000;6185668000;2855876000;9041544000;6664613000;18811541000;42223034000;16701995000;13726614000;30428609000;21387065000;49838519000;21149232000;-16411378000;4737854000;-276699000;4461155000;-511500000;-914093000.0;3949655000;3035562000;0;0;1033840804;365111201;668729603;2022;3
1.0;1.0;89.637.490/0001-45;46125257000;2022.3T;46125257000;12510469000;3711468000;2541120000;6252588000;2963631000;2350706000;33614788000;5330134000;29812236000;35142370000;28889782000;10982887000;5488228000;-2208421000;3279807000;-802585000;2477222000;319320000;-743787000.0;2796542000;2052755000;0;0;5617892756;2081728595;3536164161;2022;3
1.0;1.0;02.429.144/0001-93;65993768000;2022.3T;65993768000;14102909000;4028055000;284073000;4312128000;4828633000;170521000;51890859000;15152207000;35105480000;50257687000;45945559000;15736081000;10005921000;-7145412000;2860509000;-411237000;2449272000;-479688000;-550373000.0;1969584000;1419211000;0;0;1152254440;1152254440;0;2022;3
2.0;1.0;04.423.567/0001-21;32276038000;2022.3T;32276038000;11696465000;7105811000;1827058000;8932869000;860313000;605054000;20579573000;5000319000;13408822000;18409141000;9476272000;13866897000;1703997000;-1314754000;389243000;30481000;419724000;-113705000;-70841000.0;306019000;235178000;0;0;1584572378;1584572378;0;2022;3
2.0;1.0;89.096.457/0001-55;15101114000;2022.3T;15101114000;7099778000;1324819000;0;1324819000;570360000;4585085000;8001336000;4219803000;5804259000;10024062000;8699243000;5077052000;1383163000;-1215934000;167229000;-118996000;48233000;-192765000;66187000.0;-144532000;-78345000;0;0;190595000;190595000;0;2022;3
2.0;1.0;16.670.085/0001-55;64232265000;2022.3T;64232265000;14984424000;1906692000;4197215000;6103907000;1894053000;182740000;49247841000;14148280000;29748428000;43896708000;37792801000;20335557000;6136946000;-3996289000;2140657000;-681530000;1459127000;-869235000;-166272000.0;589892000;423620000;0;0;988435930;988435930;0;2022;3
2.0;1.0;60.894.730/0001-05;40916056000;2022.3T;40916056000;20769062000;4246876000;890422000;5137298000;3446789000;10059939000;20146994000;4998167000;8873192000;13871359000;8734061000;27044697000;8434426000;-7430460000;1003966000;-362001000;641965000;170885000;-204275000.0;812850000;608575000;0;0;1253079108;705260684;547818424;2022;3
1.0;1.0;02.387.241/0001-60;45518518000;2022.3T;45518518000;10157262000;6588742000;0;6588742000;635199000;219465000;35361256000;5562793000;24666023000;30228816000;23640074000;15289702000;2950600000;-1829015000;1121585000;-128161000;993424000;-611729000;-72559000.0;381695000;309136000;0;0;1854158791;1854158791;0;2022;3
1.0;1.0;17.155.730/0001-64;54514041000;2022.3T;54514041000;14706124000;1990712000;2778971000;4769683000;4712821000;0;39807917000;11571685000;21863149000;33434834000;28665151000;21079207000;9223311000;-7577948000;1645363000;-143678000;1501685000;-109461000;-209871000.0;1392224000;1182353000;0;0;2201370688;735847624;1465523064;2022;3
1.0;1.0;42.150.391/0001-70;92208922000;2022.3T;92208922000;38431067000;11737160000;2491833000;14228993000;7333567000;15013602000;53777855000;25091505000;60288507000;85380012000;71151019000;6828910000;25386784000;-23158256000;2228528000;-1538265000;690263000;-1695659000;-416396000.0;-1005396000;-1421792000;0;0;797207834;451668652;345539182;2022;3
2.0;1.0;33.042.730/0001-04;86595892000;2023.1T;86595892000;31671613000;13673017000;1540366000;15213383000;3546962000;10234004000;54924279000;19817534000;45085507000;64903041000;49689658000;21692851000;11318690000;-8073476000;3245214000;-2664693000;580521000;-1189627000;-213442000.0;-609106000;-822548000;0;0;1326093947;1326093947;0;2023;1
1.0;1.0;07.859.971/0001-30;18436499000;2023.1T;18436499000;3196076000;1039721000;0;1039721000;242392000;0;15240423000;1132149000;10813195000;11945344000;10905623000;6491155000;692915000;-106446000;586469000;143154000;729623000;-281703000;-61148000.0;447920000;386772000;0;0;1033496721;590714069;442782652;2023;1
1.0;1.0;53.113.791/0001-22;10235594000;2023.1T;10235594000;5858886000;2536064000;0;2536064000;506234000;0;4376708000;2983881000;2663997000;5647878000;3111814000;4587716000;1064142000;-309122000;755020000;-566107000;188913000;-20638000;-63134000.0;168275000;99547000;0;0;617183181;617183181;0;2023;1
1.0;1.0;33.256.439/0001-39;33808035000;2023.1T;33808035000;15479845000;4361814000;258251000;4620065000;4622238000;3782549000;18328190000;8270957000;13167531000;21438488000;16818423000;12369547000;30551753000;-28839034000;1712719000;-1034880000;677839000;-311594000;-92420000.0;366245000;273825000;0;0;1115404268;1115404268;0;2023;1
2.0;1.0;50.746.577/0001-15;131954488000;2023.1T;131954488000;23908110000;11385426000;0;11385426000;3806239000;1916647000;108046378000;16942516000;67518952000;84461468000;73076042000;47493020000;9631327000;-7132517000;2498810000;655756000;3154566000;-2769114000;-804184000.0;385452000;-418732000;72661000;0;1874070932;1874070932;0;2023;1
1.0;1.0;16.404.287/0001-55;135371221000;2023.1T;135371221000;37888142000;4761264000;12206095000;16967359000;9403901000;6250810000;97483079000;15312637000;81756790000;97069427000;80102068000;38301794000;11276383000;-5968674000;5307709000;-1001421000;4306288000;2470107000;-1533602000.0;6776395000;5242793000;0;0;1304117615;1304117615;0;2023;1
1.0;1.0;09.346.601/0001-25;45806400000;2023.1T;45806400000;15579207000;1929953000;12239223000;14169176000;464980000;0;30227193000;7418131000;17828612000;25246743000;11077567000;20559657000;2460480000;-251080000;2209400000;-852425000;1356975000;142145000;-409662000.0;1499120000;1089458000;0;347000000;5546500000;5546500000;0;2023;1
1.0;1.0;07.689.002/0001-89;53129321000;2023.1T;53129321000;30609697000;5875215000;4440068000;10315283000;1258503000;14242363000;22519624000;17497388000;21549365000;39046753000;28731470000;14082568000;3726011000;-3134414000;591597000;-862279000;-270682000;-265516000;157838000.0;-536198000;-378360000;0;0;740465044;740465044;0;2023;1
1.0;1.0;00.001.180/0001-26;267830877000;2023.1T;267830877000;48519640000;14780178000;8526822000;23307000000;5001319000;447028000;219311237000;23640445000;133173091000;156813536000;133506536000;111017341000;9209833000;-4014975000;5194858000;-1207981000;3986877000;-3132821000;-448093000.0;854056000;405963000;0;0;2307099812;2027011498;280088314;2023;1
1.0;1.0;61.079.117/0001-05;8127527000;2023.1T;8127527000;3281018000;480855000;0;480855000;930488000;1457192000;4846509000;1314393000;1300779000;2615172000;2134317000;5512355000;902486000;-513610000;388876000;-676940000;-288064000;-21655000;110028000.0;-309719000;-199691000;0;0;683062222;339510689;343551533;2023;1
1.0;1.0;84.429.695/0001-11;28920083000;2023.1T;28920083000;20149777000;5106835000;548491000;5655326000;5602395000;7450430000;8770306000;11095417000;2524337000;13619754000;7964428000;15300329000;7696157000;-5149094000;2547063000;-1008870000;1538193000;68508000;-282760000.0;1606701000;1323941000;0;223377000;4197317998;4197317998;0;2023;1
1.0;1.0;08.807.432/0001-10;9573709000;2023.1T;9573709000;2424388000;637128000;490641000;1127769000;1065286000;0;7149321000;1391035000;5068561000;6459596000;5331827000;3114113000;1313329000;-479508000;833821000;-524562000;309259000;-171800000;12031000.0;137459000;149490000;0;0;309088851;309088851;0;2023;1
2.0;1.0;97.837.181/0001-47;15625433000;2023.1T;15625433000;4925599000;1489473000;0;1489473000;1327281000;1706849000;10699834000;3117576000;6472673000;9590249000;8100776000;6035184000;1712018000;-1048594000;663424000;-284104000;379320000;-185378000;-39613000.0;193942000;154329000;0;0;820566246;820566246;0;2023;1
2.0;1.0;00.864.214/0001-06;61964005000;2023.1T;61964005000;16082281000;3452065000;3280181000;6732246000;4023482000;152983000;45881724000;13672591000;34074136000;47746727000;41014481000;14217278000;6540522000;-4758568000;1781954000;-291924000;1490030000;-770477000;-210556000.0;719553000;508997000;0;0;2289424663;887231247;1402193416;2023;1
